Source,TVType,ProgramType,SpotCost,Month,Program,DayPart,SpotName,Length,Calls,Leads,Oldest,Old,Base
ESCP,DN,Movie,643.195,"April, 2017",SWIMFAN,2,HEAR A BTR DAY 120,120,0,0,13,47,74408
GRIT,DN,Western,1102.62,"July, 2017",TEXAS,7,HABD REV 120 TEST,120,7,6,112,189,230152
GRIT,DN,Western,1102.62,"July, 2017",TEXAS,7,HABD REV 120 TEST,120,11,7,88,183,220125
GRIT,DN,Western,1102.62,"July, 2017",TEXAS,7,HABD REV 120 TEST,120,11,9,84,191,210152
GRIT,DN,Western,1102.62,"August, 2017",TEXAS,2,HABD REV 120 TEST,120,12,10,87,173,
MET,DN,Comedy,4134.825,"July, 2017",THE ANDY GRIFFITH SH,7,HABD REV 120 TEST,120,32,23,157,368,468666
GRIT,DN,Movie,551.31,"July, 2017",THE AVENGERS,2,HEAR A BETTER DAY 60,60,0,0,39,86,106373
GRIT,DN,Western,1102.62,"August, 2017",THE BIG TREES,2,HABD REV 120 TEST,120,3,3,87,173,
INSP,CBL,Western,1653.93,"July, 2017",THE BIG VALLEY,2,HABD REV 120 TEST,120,11,8,111,196,220995
MET,DN,Western,3675.4,"January, 2017",THE BIG VALLEY,2,HEAR A BTR DAY 120,120,21,19,203,400,459183
MET,DN,Western,3675.4,"March, 2017",THE BIG VALLEY,7,HEAR A BTR DAY 120,120,23,19,271,584,699660
MET,DN,Western,3675.4,"March, 2017",THE BIG VALLEY,7,HEAR A BTR DAY 120,120,20,14,294,634,748441
MET,DN,Western,4823.9625,"May, 2017",THE BIG VALLEY,2,HEAR A BTR DAY 120,120,22,18,176,382,444785
MET,DN,Western,4823.9625,"May, 2017",THE BIG VALLEY,2,HEAR A BTR DAY 120,120,13,8,144,292,348484
MET,DN,Western,4823.9625,"May, 2017",THE BIG VALLEY,2,HEAR A BTR DAY 120,120,23,18,155,389,456693
MET,DN,Western,4823.9625,"May, 2017",THE BIG VALLEY,2,HEAR A BTR DAY 120,120,19,18,160,335,394498
MET,DN,Western,4823.9625,"May, 2017",THE BIG VALLEY,2,HEAR A BTR DAY 120,120,22,17,138,345,375864
MET,DN,Western,4823.9625,"May, 2017",THE BIG VALLEY,2,HEAR A BTR DAY 120,120,35,25,203,430,478432
MET,DN,Western,4823.9625,"June, 2017",THE BIG VALLEY,2,HEAR A BTR DAY 120,120,21,16,223,422,496682
MET,DN,Western,4823.9625,"June, 2017",THE BIG VALLEY,2,HEAR A BTR DAY 120,120,11,5,119,257,308829
MET,DN,Western,4823.9625,"June, 2017",THE BIG VALLEY,2,HEAR A BTR DAY 120,120,22,14,181,385,441679
MET,DN,Western,4823.9625,"June, 2017",THE BIG VALLEY,2,HEAR A BTR DAY 120,120,33,23,157,370,451213
MET,DN,Western,4823.9625,"June, 2017",THE BIG VALLEY,2,HEAR A BTR DAY 120,120,15,8,190,380,446665
MET,DN,Western,4823.9625,"June, 2017",THE BIG VALLEY,2,HEAR A BTR DAY 120,120,32,25,156,373,415618
MET,DN,Western,4778.02,"June, 2017",THE BIG VALLEY,2,HEAR A BTR DAY 120,120,21,14,246,434,481048
MET,DN,Western,4778.02,"June, 2017",THE BIG VALLEY,2,HEAR A BTR DAY 120,120,21,15,196,402,451868
GRIT,DN,Military,1194.505,"January, 2017",THE EAGLE AND THE HA,2,HEAR A BTR DAY 120,120,6,4,92,211,224755
ESCP,DN,Crime Drama,643.195,"January, 2017",THE FBI FILES,2,HEAR A BTR DAY 120,120,2,2,32,52,93659
ESCP,DN,Crime Drama,643.195,"January, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,10,8,33,89,137009
ESCP,DN,Crime Drama,643.195,"January, 2017",THE FBI FILES,2,HEAR A BTR DAY 120,120,6,3,10,58,78989
ESCP,DN,Crime Drama,643.195,"January, 2017",THE FBI FILES,2,HEAR A BTR DAY 120,120,3,2,20,71,123967
ESCP,DN,Crime Drama,643.195,"March, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,3,2,17,62,100761
ESCP,DN,Crime Drama,643.195,"March, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,8,6,22,79,113490
ESCP,DN,Crime Drama,643.195,"March, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,1,1,19,62,87924
ESCP,DN,Crime Drama,643.195,"March, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,5,3,40,101,151356
ESCP,DN,Crime Drama,643.195,"March, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,5,4,33,78,112415
ESCP,DN,Crime Drama,643.195,"March, 2017",THE FBI FILES,2,HEAR A BTR DAY 120,120,4,4,13,60,84331
ESCP,DN,Crime Drama,643.195,"April, 2017",THE FBI FILES,2,HEAR A BTR DAY 120,120,5,5,11,58,88079
ESCP,DN,Crime Drama,643.195,"April, 2017",THE FBI FILES,2,HEAR A BTR DAY 120,120,5,3,25,68,97869
ESCP,DN,Crime Drama,643.195,"April, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,2,0,22,45,68219
ESCP,DN,Crime Drama,643.195,"April, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,5,4,54,101,128199
ESCP,DN,Crime Drama,643.195,"April, 2017",THE FBI FILES,2,HEAR A BTR DAY 120,120,2,1,31,61,83969
ESCP,DN,Crime Drama,643.195,"April, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,6,4,28,84,108625
ESCP,DN,Crime Drama,643.195,"April, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,4,4,33,85,130279
ESCP,DN,Crime Drama,643.195,"April, 2017",THE FBI FILES,2,HEAR A BTR DAY 120,120,1,1,27,71,102117
ESCP,DN,Crime Drama,643.195,"April, 2017",THE FBI FILES,2,HEAR A BTR DAY 120,120,3,2,32,76,97696
ESCP,DN,Crime Drama,643.195,"April, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,10,4,30,92,111850
ESCP,DN,Crime Drama,643.195,"May, 2017",THE FBI FILES,2,HEAR A BTR DAY 120,120,5,2,11,36,66566
ESCP,DN,Crime Drama,643.195,"May, 2017",THE FBI FILES,2,HEAR A BTR DAY 120,120,2,1,29,75,104756
ESCP,DN,Crime Drama,643.195,"May, 2017",THE FBI FILES,2,HEAR A BTR DAY 120,120,6,5,29,58,
ESCP,DN,Crime Drama,643.195,"May, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,2,1,39,69,89782
ESCP,DN,Crime Drama,643.195,"May, 2017",THE FBI FILES,2,HEAR A BTR DAY 120,120,5,2,12,41,94283
ESCP,DN,Crime Drama,643.195,"May, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,4,1,33,60,88051
ESCP,DN,Crime Drama,643.195,"May, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,4,2,13,42,70039
ESCP,DN,Crime Drama,643.195,"May, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,0,0,29,77,119055
ESCP,DN,Crime Drama,643.195,"June, 2017",THE FBI FILES,2,HABD REV 120 TEST,120,2,2,12,57,98667
ESCP,DN,Crime Drama,643.195,"June, 2017",THE FBI FILES,2,HABD REV 120 TEST,120,1,1,8,24,45845
ESCP,DN,Crime Drama,643.195,"June, 2017",THE FBI FILES,3,HEAR A BTR DAY 120,120,2,1,29,67,101467
ESCP,DN,Crime Drama,551.31,"July, 2017",THE FBI FILES,3,HABD REV 120 TEST,120,1,1,25,87,117092
ESCP,DN,Crime Drama,551.31,"July, 2017",THE FBI FILES,3,HABD REV 120 TEST,120,2,1,44,89,109622
ESCP,DN,Crime Drama,551.31,"July, 2017",THE FBI FILES,2,HABD REV 120 TEST,120,2,2,44,89,109622
ESCP,DN,Crime Drama,551.31,"July, 2017",THE FBI FILES,3,HABD REV 120 TEST,120,7,6,17,98,122946
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,2,HEAR A BETTER DAY 60,60,2,2,21,70,92947
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,2,HABD 60 TEST,60,0,0,11,73,89783
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,3,HABD 60 TEST,60,0,0,14,77,92263
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,2,HEAR A BETTER DAY 60,60,1,1,4,63,87856
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,2,HABD 60 TEST,60,2,2,14,67,93169
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,2,HABD 60 TEST,60,2,2,10,59,122647
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,2,HABD 60 TEST,60,1,1,12,55,97035
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,3,HABD 60 TEST,60,0,0,15,65,106384
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,2,HEAR A BETTER DAY 60,60,1,1,14,52,91148
ESCP,DN,Crime Drama,0,"July, 2017",THE FBI FILES,2,HEAR A BETTER DAY 60,60,0,0,11,40,59431
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,2,HEAR A BETTER DAY 60,60,0,0,21,73,112129
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,3,HEAR A BETTER DAY 60,60,1,1,22,77,107921
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,2,HEAR A BETTER DAY 60,60,0,0,16,83,112186
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,2,HABD 60 TEST,60,2,2,13,60,86685
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,2,HEAR A BETTER DAY 60,60,0,0,20,63,81876
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,2,HABD 60 TEST,60,2,1,12,68,92647
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,2,HEAR A BETTER DAY 60,60,1,0,18,63,81456
ESCP,DN,Crime Drama,321.5975,"July, 2017",THE FBI FILES,3,HEAR A BETTER DAY 60,60,2,2,22,62,92267
GRIT,DN,Military,918.85,"December, 2016",THE FOREIGNER,2,HEAR A BTR DAY 120,120,3,2,80,161,225987
ESCP,DN,Crime Drama,643.195,"January, 2017",THE GRIFTERS,2,HEAR A BTR DAY 120,120,4,3,15,46,62522
GRIT,DN,Military,1102.62,"August, 2017",THE HEROES OF TELEMA,7,HABD REV 120 TEST,120,6,5,87,173,
INSP,CBL,Western,1562.045,"January, 2017",THE HIGH CHAPARRAL,1,HEAR A BTR DAY 120,120,2,1,78,173,174216
GRIT,DN,Western,1102.62,"July, 2017",THE LADY FROM TEXAS,7,HEAR A BTR DAY 120,120,2,0,106,248,284461
CNN,CBL,News,8820.96,"March, 2017",THE LEAD WITH JAKE T,3,HEAR A BTR DAY 120,120,50,33,518,770,1001280
CNN,CBL,News,8820.96,"March, 2017",THE LEAD WITH JAKE T,3,HEAR A BTR DAY 120,120,62,48,551,805,1006710
CNN,CBL,News,8820.96,"March, 2017",THE LEAD WITH JAKE T,3,HEAR A BTR DAY 120,120,75,56,517,854,1068927
CNN,CBL,News,8820.96,"March, 2017",THE LEAD WITH JAKE T,3,HEAR A BTR DAY 120,120,45,34,607,954,1193765
COZ,DN,Western,689.1375,"April, 2017",THE LONE RANGER,7,HEAR A BTR DAY 120,120,2,2,64,120,135545
COZ,DN,Western,689.1375,"May, 2017",THE LONE RANGER,7,HEAR A BTR DAY 120,120,3,2,58,121,127754
COZ,DN,Western,689.1375,"May, 2017",THE LONE RANGER,7,HEAR A BTR DAY 120,120,10,8,69,113,132933
COZ,DN,Western,689.1375,"June, 2017",THE LONE RANGER,7,HEAR A BTR DAY 120,120,2,2,40,84,87667
COZ,DN,Western,689.1375,"June, 2017",THE LONE RANGER,7,HEAR A BTR DAY 120,120,3,3,44,89,103011
COZ,DN,Western,643.195,"July, 2017",THE LONE RANGER,7,HABD REV 120 TEST,120,0,0,42,80,98666
COZ,DN,Western,643.195,"July, 2017",THE LONE RANGER,7,HABD REV 120 TEST,120,5,4,53,95,117677
COZ,DN,Western,643.195,"July, 2017",THE LONE RANGER,7,HABD REV 120 TEST,120,2,2,69,120,132825
COZ,DN,Western,643.195,"July, 2017",THE LONE RANGER,7,HABD REV 120 TEST,120,8,2,44,80,93823
COZ,DN,Western,643.195,"August, 2017",THE LONE RANGER,7,HABD REV 120 TEST,120,6,6,88,135,150322
COZ,DN,Western,643.195,"August, 2017",THE LONE RANGER,7,HABD REV 120 TEST,120,6,3,97,136,141552
GRIT,DN,Western,1102.62,"July, 2017","THE LONE RANGER AND ",7,HABD REV 120 TEST,120,14,9,108,201,208561
GRIT,DN,Western,1194.505,"February, 2017",THE MAN FROM COLORAD,2,HEAR A BTR DAY 120,120,6,6,149,219,239371
GRIT,DN,Western,1194.505,"March, 2017",THE MISSISSIPPI GAMB,2,HEAR A BTR DAY 120,120,11,10,122,211,234910
GRIT,DN,Western,1194.505,"March, 2017",THE NEVADAN,2,HEAR A BTR DAY 120,120,7,6,79,200,239869
GRIT,DN,Western,1194.505,"February, 2017",THE OUTLAW,2,HEAR A BTR DAY 120,120,3,2,128,205,218309
GRIT,DN,Western,1102.62,"August, 2017",THE PLAINSMAN,2,HABD REV 120 TEST,120,14,10,59,137,145638
CBS,NW,Game Show,67994.9,"April, 2017",THE PRICE IS RIGHT,2,HEAR A BTR DAY 120,120,340,253,2457,4015,4842356
CBS,NW,Game Show,64319.5,"May, 2017",THE PRICE IS RIGHT,2,HEAR A BTR DAY 120,120,385,301,2406,3874,4577778
CBS,NW,Game Show,64319.5,"May, 2017",THE PRICE IS RIGHT,2,HEAR A BTR DAY 120,120,422,304,2486,4067,4823152
CBS,NW,Game Show,67994.9,"June, 2017",THE PRICE IS RIGHT,2,HEAR A BTR DAY 120,120,271,204,2262,3618,4268025
CBS,NW,Game Show,60644.1,"June, 2017",THE PRICE IS RIGHT,2,HEAR A BTR DAY 120,120,427,290,2390,3693,4442280
CBS,NW,Game Show,60644.1,"July, 2017",THE PRICE IS RIGHT,2,HABD REV 120 TEST,120,367,229,2420,3809,4564902
CBS,NW,Game Show,60644.1,"July, 2017",THE PRICE IS RIGHT,2,HABD REV 120 TEST,120,350,255,2425,3842,4573867
CBS,NW,Game Show,60644.1,"July, 2017",THE PRICE IS RIGHT,2,HABD REV 120 TEST,120,376,291,2431,3871,4589017
CBS,NW,Game Show,60644.1,"August, 2017",THE PRICE IS RIGHT,2,HABD REV 120 TEST,120,369,261,2540,4042,4784607
CBS,NW,Game Show,60644.1,"August, 2017",THE PRICE IS RIGHT,2,HABD REV 120 TEST,120,402,289,2454,4908,
CBS,NW,Game Show,60644.1,"August, 2017",THE PRICE IS RIGHT,2,HABD REV 120 TEST,120,322,226,2454,4908,
CBS,NW,Game Show,60644.1,"August, 2017",THE PRICE IS RIGHT,2,HABD REV 120 TEST,120,417,293,2454,4908,
MET,DN,Western,3859.17,"January, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,30,25,202,514,590859
MET,DN,Western,3859.17,"January, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,36,29,244,525,595373
MET,DN,Western,3859.17,"January, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,50,41,273,598,679572
MET,DN,Western,3859.17,"January, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,24,22,335,592,675667
MET,DN,Western,3859.17,"February, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,43,35,259,458,576760
MET,DN,Western,3859.17,"February, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,22,18,233,469,565241
MET,DN,Western,3859.17,"February, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,36,29,318,559,618075
MET,DN,Western,3859.17,"February, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,41,33,288,550,637819
MET,DN,Western,3675.4,"March, 2017",THE RIFLEMAN,7,HEAR A BTR DAY 120,120,49,28,295,567,679874
MET,DN,Western,3675.4,"March, 2017",THE RIFLEMAN,7,HEAR A BTR DAY 120,120,21,15,335,662,757965
MET,DN,Western,3859.17,"March, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,23,17,303,542,647560
MET,DN,Western,3859.17,"April, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,34,20,235,441,492131
MET,DN,Western,5513.1,"April, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,15,13,247,485,586085
MET,DN,Western,3859.17,"April, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,33,23,249,517,582373
MET,DN,Western,3859.17,"April, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,40,29,269,532,595980
MET,DN,Western,3859.17,"April, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,38,27,206,419,493239
MET,DN,Western,3859.17,"May, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,14,11,206,506,604261
MET,DN,Western,4823.9625,"June, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,43,30,214,470,575458
MET,DN,Western,4778.02,"June, 2017",THE RIFLEMAN,2,HEAR A BTR DAY 120,120,47,33,247,504,572717
MET,DN,Western,4778.02,"June, 2017",THE RIFLEMAN,3,HEAR A BTR DAY 120,120,23,14,241,485,543812
MET,DN,Western,4778.02,"June, 2017",THE RIFLEMAN,2,HEAR A BTR DAY 120,120,27,24,263,520,586125
MET,DN,Western,4778.02,"July, 2017",THE RIFLEMAN,2,HABD REV 120 TEST,120,39,27,230,505,586073
MET,DN,Western,4778.02,"July, 2017",THE RIFLEMAN,2,HABD REV 120 TEST,120,24,16,279,556,660660
MET,DN,Western,4778.02,"July, 2017",THE RIFLEMAN,3,HABD REV 120 TEST,120,32,22,249,520,625595
MET,DN,Western,4778.02,"July, 2017",THE RIFLEMAN,2,HABD REV 120 TEST,120,36,23,319,612,707522
MET,DN,Western,4778.02,"July, 2017",THE RIFLEMAN,2,HABD REV 120 TEST,120,56,44,310,552,631733
MET,DN,Western,4778.02,"July, 2017",THE RIFLEMAN,2,HABD REV 120 TEST,120,30,20,266,552,625746
MET,DN,Western,4778.02,"July, 2017",THE RIFLEMAN,2,HABD REV 120 TEST,120,35,22,298,565,629312
MET,DN,Western,4778.02,"July, 2017",THE RIFLEMAN,3,HABD REV 120 TEST,120,35,27,312,562,645502
MET,DN,Western,4778.02,"July, 2017",THE RIFLEMAN,3,HABD REV 120 TEST,120,44,32,368,657,756347
MET,DN,Western,4778.02,"July, 2017",THE RIFLEMAN,2,HABD REV 120 TEST,120,37,29,314,575,664232
MET,DN,Western,4778.02,"July, 2017",THE RIFLEMAN,3,HABD REV 120 TEST,120,35,21,311,571,670041
MET,DN,Western,4778.02,"July, 2017",THE RIFLEMAN,2,HABD REV 120 TEST,120,39,32,348,639,743944
MET,DN,Western,4778.02,"August, 2017",THE RIFLEMAN,2,HABD REV 120 TEST,120,43,31,265,531,624598
MET,DN,Western,4778.02,"August, 2017",THE RIFLEMAN,3,HABD REV 120 TEST,120,30,21,221,441,
MET,DN,Western,4778.02,"August, 2017",THE RIFLEMAN,3,HABD REV 120 TEST,120,35,23,221,441,
MET,DN,Western,4778.02,"August, 2017",THE RIFLEMAN,3,HABD REV 120 TEST,120,51,37,221,441,
MET,DN,Western,4778.02,"August, 2017",THE RIFLEMAN,3,HABD REV 120 TEST,120,54,45,221,441,
COZ,DN,Crime Drama,689.1375,"January, 2017",THE ROCKFORD FILES,2,HEAR A BTR DAY 120,120,4,4,35,76,86229
COZ,DN,Crime Drama,689.1375,"January, 2017",THE ROCKFORD FILES,2,HEAR A BTR DAY 120,120,6,2,54,80,90087
COZ,DN,Crime Drama,689.1375,"February, 2017",THE ROCKFORD FILES,2,HEAR A BTR DAY 120,120,6,3,15,37,50738
COZ,DN,Crime Drama,689.1375,"February, 2017",THE ROCKFORD FILES,2,HEAR A BTR DAY 120,120,5,4,40,72,86442
COZ,DN,Crime Drama,689.1375,"February, 2017",THE ROCKFORD FILES,2,HEAR A BTR DAY 120,120,2,1,29,65,84838
COZ,DN,Crime Drama,689.1375,"February, 2017",THE ROCKFORD FILES,2,HEAR A BTR DAY 120,120,3,2,45,71,105093
COZ,DN,Crime Drama,689.1375,"February, 2017",THE ROCKFORD FILES,2,HEAR A BTR DAY 120,120,1,1,71,126,145365
COZ,DN,Crime Drama,689.1375,"February, 2017",THE ROCKFORD FILES,2,HEAR A BTR DAY 120,120,3,3,42,81,105426
COZ,DN,Crime Drama,689.1375,"March, 2017",THE ROCKFORD FILES,2,HEAR A BTR DAY 120,120,5,4,35,76,88499
COZ,DN,Crime Drama,689.1375,"March, 2017",THE ROCKFORD FILES,2,HEAR A BTR DAY 120,120,4,3,51,85,93835
COZ,DN,Crime Drama,689.1375,"March, 2017",THE ROCKFORD FILES,2,HEAR A BTR DAY 120,120,3,3,29,64,72755
GRIT,DN,Western,1194.505,"January, 2017",THE SHADOW RIDERS,2,HEAR A BTR DAY 120,120,8,6,148,273,304843
GRIT,DN,Western,1194.505,"January, 2017",THE SHOOTIST,2,HEAR A BTR DAY 120,120,4,2,133,280,304057
GRIT,DN,Western,1194.505,"February, 2017",THE SHOWDOWN,2,HEAR A BTR DAY 120,120,18,14,87,179,202175
CNN,CBL,News,9556.04,"April, 2017",THE SITUATION ROOM,3,HEAR A BTR DAY 120,120,67,42,265,511,741337
CNN,CBL,News,8729.075,"March, 2017",THE SITUATION ROOM W,3,HEAR A BTR DAY 120,120,58,39,447,740,952807
CNN,CBL,News,8729.075,"March, 2017",THE SITUATION ROOM W,3,HEAR A BTR DAY 120,120,42,27,462,817,1015777
CNN,CBL,News,8729.075,"March, 2017",THE SITUATION ROOM W,3,HEAR A BTR DAY 120,120,56,36,439,748,964228
CNN,CBL,News,8729.075,"April, 2017",THE SITUATION ROOM W,3,HEAR A BTR DAY 120,120,35,23,460,721,967086
CNN,CBL,News,8729.075,"April, 2017",THE SITUATION ROOM W,3,HEAR A BTR DAY 120,120,78,45,378,744,1135248
CNN,CBL,News,9556.04,"May, 2017",THE SITUATION ROOM W,3,HEAR A BTR DAY 120,120,61,45,331,575,811506
CNN,CBL,News,9556.04,"May, 2017",THE SITUATION ROOM W,3,HEAR A BTR DAY 120,120,47,33,355,585,832174
CNN,CBL,News,9556.04,"May, 2017",THE SITUATION ROOM W,3,HEAR A BTR DAY 120,120,84,51,218,427,631511
CNN,CBL,News,9556.04,"May, 2017",THE SITUATION ROOM W,3,HEAR A BTR DAY 120,120,61,41,494,910,1225634
CNN,CBL,News,9556.04,"May, 2017",THE SITUATION ROOM W,3,HEAR A BTR DAY 120,120,82,49,494,830,1036321
CNN,CBL,News,9556.04,"May, 2017",THE SITUATION ROOM W,3,HEAR A BTR DAY 120,120,92,64,393,743,1019310
CNN,CBL,News,9556.04,"May, 2017",THE SITUATION ROOM W,3,HEAR A BTR DAY 120,120,83,52,442,814,1074727
CNN,CBL,News,9556.04,"May, 2017",THE SITUATION ROOM W,3,HEAR A BTR DAY 120,120,60,35,355,607,782175
CNN,CBL,News,9556.04,"June, 2017",THE SITUATION ROOM W,3,HEAR A BTR DAY 120,120,85,55,453,817,1070459
CNN,CBL,News,9556.04,"June, 2017",THE SITUATION ROOM W,3,HEAR A BTR DAY 120,120,40,27,335,617,799928
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,34,22,247,461,628178
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,37,26,359,627,835940
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,47,28,256,464,688985
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,34,19,301,522,687238
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,58,36,313,516,627093
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,75,46,414,706,959629
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,66,38,373,640,857492
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,50,34,313,568,732172
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,44,28,241,476,622592
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,55,41,371,647,835855
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,38,24,283,538,721830
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,60,40,320,589,820088
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,56,46,305,580,783561
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,45,28,400,705,960418
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,53,38,324,579,853205
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,61,41,422,705,919713
CNN,CBL,News,8729.075,"July, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,102,70,517,849,1090884
CNN,CBL,News,8729.075,"August, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,66,51,451,787,984391
CNN,CBL,News,8729.075,"August, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,58,38,257,494,666485
CNN,CBL,News,8729.075,"August, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,60,37,397,717,882795
CNN,CBL,News,8729.075,"August, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,87,63,360,565,762684
CNN,CBL,News,8729.075,"August, 2017",THE SITUATION ROOM W,3,HABD REV 120 TEST,120,75,49,390,781,
GRIT,DN,Western,1194.505,"January, 2017",THE SONS OF KATIE EL,2,HEAR A BTR DAY 120,120,10,7,120,272,298702
GRIT,DN,Western,1194.505,"June, 2017",THE SONS OF KATIE EL,2,HEAR A BTR DAY 120,120,5,5,113,171,183658
GRIT,DN,Western,1194.505,"February, 2017",THE TEXICAN,2,HEAR A BTR DAY 120,120,9,7,204,335,350567
ESCP,DN,Crime Drama,643.195,"March, 2017",THE TRIGGER EFFECT,2,HEAR A BTR DAY 120,120,3,2,14,42,88107
GRIT,DN,Crime Drama,1378.275,"March, 2017",THE TRUE STORY OF JE,2,HEAR A BTR DAY 120,120,3,1,60,151,168395
GRIT,DN,Crime Drama,1378.275,"March, 2017",THE TRUE STORY OF JE,2,HEAR A BTR DAY 120,120,8,7,63,156,172760
INSP,CBL,Western,1653.93,"July, 2017",THE VIRGINIAN,2,HABD REV 120 TEST,120,13,10,131,209,274227
INSP,CBL,Western,1837.7,"July, 2017",THE VIRGINIAN,4,HABD REV 120 TEST,120,8,7,271,400,432857
INSP,CBL,Western,1837.7,"July, 2017",THE VIRGINIAN,4,HABD REV 120 TEST,120,14,11,312,523,591699
INSP,CBL,Western,1653.93,"July, 2017",THE WALTONS,2,HABD REV 120 TEST,120,0,0,140,263,296420
GRIT,DN,Western,1194.505,"January, 2017",THE YELLOW MOUNTAIN,2,HEAR A BTR DAY 120,120,23,14,99,243,260280
GRIT,DN,Western,1194.505,"February, 2017",THEY CAME TO CORDURA,2,HEAR A BTR DAY 120,120,8,4,95,181,193184
GRIT,DN,Western,1378.275,"March, 2017",THREE VIOLENT PEOPLE,2,HEAR A BTR DAY 120,120,9,6,95,214,233184
